definir_nombre_tournois 10
Delai_Melania Kruzhkova_Daria
Cabrera_Lizette Sugnaux_Tess
Wu_Ho-Ching Jaruskova_Timea
You_Xiaodi Muhammad_Asia
Gatica_Barbara Sabalenka_Aryna
Rybakina_Elena Cortez_Lucia
Koshiishi_Ayumi Maria_Patricia
Kolzer_Romy Galfi_Dalma
Raggi_Angelica Sharipova_Sabina
Sun_Ziyue Lodikova_Daria
Gauff_Cori Ferrando_Cristiana
Reyngold_Ekaterina Pliskova_Kristyna
Bulgaru_Miriam Hoste_Claudia
Jandakate_Chompoothip Topalova_Gergana
Yerolymos_Margot Chiesa_Deborah
Morderger_Yana Jorge_Matilde
Cengiz_Berfu Kania_Paula
Guerrero_Eva Zidansek_Tamara
Gavrila_Oana Akita_Shiho
Vekic_Donna Ostlund_Fanny
Silich_Alina Barty_Ashleigh
CvetkoviC_Tina Maitane_Usue
Falconi_Irina Vickery_Sachia
Drahota_Dorka Sakatsume_Himeno
Delai_Melania Tauson_Clara
Cabrera_Lizette Wu_Ho-Ching
Gatica_Barbara You_Xiaodi
Rybakina_Elena Koshiishi_Ayumi
Raggi_Angelica Kolzer_Romy
Gauff_Cori Sun_Ziyue
Reyngold_Ekaterina Bulgaru_Miriam
Yerolymos_Margot Jandakate_Chompoothip
Morderger_Yana Cengiz_Berfu
Guerrero_Eva Gavrila_Oana
Vekic_Donna Silich_Alina
CvetkoviC_Tina Falconi_Irina
Drahota_Dorka Delai_Melania
Cabrera_Lizette Gatica_Barbara
Raggi_Angelica Rybakina_Elena
Reyngold_Ekaterina Gauff_Cori
Morderger_Yana Yerolymos_Margot
Guerrero_Eva Vekic_Donna
Drahota_Dorka CvetkoviC_Tina
Raggi_Angelica Cabrera_Lizette
Reyngold_Ekaterina Morderger_Yana
Drahota_Dorka Guerrero_Eva
Raggi_Angelica Reyngold_Ekaterina
Drahota_Dorka Raggi_Angelica
afficher_matchs_joueuse Londres 2019 Kim_Da-bin
enregistrement_tournoi New-York 2019
Bolsova_Aliona Lahey_Ashley
Carrillo_Alba Krywoj_Melany
Samavati_Sofia Barnett_Alicia
Lys_Eva Riera_Julia
CvetkoviC_Tina Maria_Tatjana
Zarycka_Anastasia Kobori_Momoko
Ochsner_Svenja Bara_Irina
Benoit_Marie Wirges_Angelina
Vishnevskaya_Ekaterina Sewing_Sofia
Kobayashi_Honoka Fernanda_Maria
Ganga_Eugenia Han_Na-lae
Kalieva_Elvina Jeanjean_Leolia
Belgraver_Julie Jorge_Francisca
Gaspar_Ioana Lee_Pei-chi
Cirstea_Sorana Jorge_Matilde
Vedder_Eva Bektas_Emina
Noel_Alexa Sanders_Storm
Jacquemot_Elsa Fanning_Emily
Perez_Ellen Saigo_Rina
Janicijevic_Selena Osaka_Naomi
Desperrier_Gaelle Bains_Naiktha
Aney_Jessie Meliss_Verena
Mattek-Sands_Bethanie Aiava_Destanee
Middendorf_Julia Bayerlova_Michaela
Pigossi_Laura McPhee_Kaylah
Dolehide_Caroline Bjorklund_Mirjam
Oliynykova_Oleksandra Gerlach_Katharina
Bondarenko_Kateryna Kania_Paula
Christensen_Elle Arseneault_Ariana
Hoste_Claudia Smitkova_Tereza
Yi_Ya Karatantcheva_Sesil
Leonard_Manon Cisovska_Romana
Hon_Priscilla Kolar_Nastja
Chang_Sophie Bolton_Elysia
Gavrila_Oana Cheong_Naomi
Sevastova_Anastasija McHale_Christina
Kudermetova_Polina Parres_Olga
Bencic_Belinda Bavisetti_Sowjanya
Appleton_Emily Luca_Reka
Avanesyan_Elina Brito_Fernanda
Puig_Monica Gasanova_Anastasia
Ghioroaie_Ylona-Georgiana Ioana_Laura
Marfutina_Maria Guo_Hanyu
Dartron_emeline Kimchi_Shavit
Zavatska_Katarina Estable_Julieta
Turati_Anna Mrdeza_Tereza
Yoruk_Ilay Milatova_Sofia
Kulambayeva_Zhibek Capurro_Martina
Lepchenko_Varvara Peng_Shuai
Gatto-Monticone_Giulia Fett_Jana
Amiraghyan_Ani Temin_Marie
Eraydin_Basak Gutierrez_Maria
Lopatetska_Daria Contreras_Fernanda
Ainitdinova_Gozal Kajuru_Ange
Haddad_Beatriz Jandakate_Chompoothip
Sutjiadi_Aldila Vangelova_Ani
Namigata_Junri Tikhonova_Anastasia
Wurth_Tara Bronzetti_Lucia
Kozyreva_Maria Chavatipon_Charlotte
KrejCikova_Barbora Rey_Alba
Chiesa_Deborah Khirin_Nicole
Scala_Camilla Kruzhkova_Daria
Kanev_Kathleen Morderger_Tayisiya
Andreescu_Bianca Camila_Maria
Bolsova_Aliona Carrillo_Alba
Lys_Eva Samavati_Sofia
Zarycka_Anastasia CvetkoviC_Tina
Ochsner_Svenja Benoit_Marie
Vishnevskaya_Ekaterina Kobayashi_Honoka
Kalieva_Elvina Ganga_Eugenia
Belgraver_Julie Gaspar_Ioana
Vedder_Eva Cirstea_Sorana
Noel_Alexa Jacquemot_Elsa
Perez_Ellen Janicijevic_Selena
Aney_Jessie Desperrier_Gaelle
Middendorf_Julia Mattek-Sands_Bethanie
Dolehide_Caroline Pigossi_Laura
Oliynykova_Oleksandra Bondarenko_Kateryna
Christensen_Elle Hoste_Claudia
Yi_Ya Leonard_Manon
Hon_Priscilla Chang_Sophie
Gavrila_Oana Sevastova_Anastasija
Kudermetova_Polina Bencic_Belinda
Appleton_Emily Avanesyan_Elina
Ghioroaie_Ylona-Georgiana Puig_Monica
Marfutina_Maria Dartron_emeline
Turati_Anna Zavatska_Katarina
Kulambayeva_Zhibek Yoruk_Ilay
Gatto-Monticone_Giulia Lepchenko_Varvara
Amiraghyan_Ani Eraydin_Basak
Ainitdinova_Gozal Lopatetska_Daria
Haddad_Beatriz Sutjiadi_Aldila
Namigata_Junri Wurth_Tara
Kozyreva_Maria KrejCikova_Barbora
Scala_Camilla Chiesa_Deborah
Andreescu_Bianca Kanev_Kathleen
Lys_Eva Bolsova_Aliona
Zarycka_Anastasia Ochsner_Svenja
Kalieva_Elvina Vishnevskaya_Ekaterina
Belgraver_Julie Vedder_Eva
Noel_Alexa Perez_Ellen
Middendorf_Julia Aney_Jessie
Oliynykova_Oleksandra Dolehide_Caroline
Christensen_Elle Yi_Ya
Gavrila_Oana Hon_Priscilla
Kudermetova_Polina Appleton_Emily
Marfutina_Maria Ghioroaie_Ylona-Georgiana
Kulambayeva_Zhibek Turati_Anna
Gatto-Monticone_Giulia Amiraghyan_Ani
Haddad_Beatriz Ainitdinova_Gozal
Namigata_Junri Kozyreva_Maria
Scala_Camilla Andreescu_Bianca
Zarycka_Anastasia Lys_Eva
Kalieva_Elvina Belgraver_Julie
Noel_Alexa Middendorf_Julia
Oliynykova_Oleksandra Christensen_Elle
Gavrila_Oana Kudermetova_Polina
Marfutina_Maria Kulambayeva_Zhibek
Haddad_Beatriz Gatto-Monticone_Giulia
Scala_Camilla Namigata_Junri
Kalieva_Elvina Zarycka_Anastasia
Noel_Alexa Oliynykova_Oleksandra
Gavrila_Oana Marfutina_Maria
Haddad_Beatriz Scala_Camilla
Noel_Alexa Kalieva_Elvina
Haddad_Beatriz Gavrila_Oana
Haddad_Beatriz Noel_Alexa
afficher_matchs_joueuse New-York 2019 Krywoj_Melany
enregistrement_tournoi Melbourne 2020
Shoshyna_Anastasiya Burillo_Irene
Vesnina_Elena Drahota_Dorka
MarcinkeviCa_Diana Siedliska_Natalia
Strakhova_Valeriya Pribylova_Anastasia
Marshall_Amber Babel_Oceane
Barty_Ashleigh Buyukakçay_Çagla
Broady_Naomi Azarenka_Victoria
Mendez_Seone Dolehide_Caroline
Lindh_Emilie Loredana_Ioana
Putintseva_Yulia Prisacariu_Andreea
Colmegna_Martina Hercog_Polona
Maristany_Guiomar Miyazaki_Yuriko
Noel_Mallaurie Karatancheva_Lia
Cavalle-Reimers_Yvonne McPhee_Kaylah
Camila_Maria Chernyshova_Maryna
Sun_Lulu Li_Ann
Silva_Eden Cepelova_Jana
Sakatsume_Himeno Njiric_Silvia
Grymalska_Anastasia Kenin_Sofia
Lee_Gabriela Romer_Charlotte
Ccuno_Romina Pislak_Manca
Tere-Apisah_Abigail Kimchi_Shavit
Ruppert_Lena Tomova_Viktoriya
Kalita_Anhelina Pliskova_Kristyna
Wang_Xiyu Doi_Misaki
Siskova_Anna Hibino_Nao
Leykina_Polina Chaudhari_Vaidehi
Zantedeschi_Aurora Berberovic_Nefisa
Dmitrichenko_Yekaterina Korpatsch_Tamara
Udvardy_Panna Blinkova_Anna
Neel_Ingrid Yashina_Ekaterina
Martincova_Tereza Bosio_Victoria
Bronzetti_Lucia Cepede_Veronica
Cristian_Jaqueline Nuudi_Maileen
Brouleau_Lou Erjavec_Veronika
Zhu_Amy Vangelova_Ani
Niemeier_Jule Yudanov_Marina
Kolodynska_Jana Abe_Hiromi
Desperrier_Gaelle Orange_Margaux
Gavrila_Oana Jaruskova_Timea
Brengle_Madison Morvayova_Viktoria
Piai_Eduarda Klasen_Anna
Stojanovic_Nina Hanatani_Nagi
Garcia_Caroline Cirstea_Sorana
Govortsova_Olga Granwehr_Alina
Kilnarova_Monica Potapova_Anastasia
Maria_Tatjana Ponchet_Jessika
Shalimova_Ekaterina Wachaczyk_Julia
Mandlik_Elizabeth Grammatikopoulou_Valentini
Jeanjean_Leolia Bondar_Anna
Fetecau_Irina Nagy_Adrienn
Dulgheru_Alexandra Wickmayer_Yanina
Ferro_Fiona Cristina_Paula
Djoubri_Salma Watson_Heather
Koval_Vlada Kang_Jiaqi
Reyngold_Ekaterina Ioana_Laura
Bonaventure_Ysaline Katic_Vlada
Namigata_Junri Hsu_Chieh-yu
Jorge_Matilde Vukovic_Draginja
Rusova_Alica Herrmann_Sina
Paoletti_Matilde Ueda_Ramu
Diatchenko_Vitalia Simmonds_Chanel
Montgomery_Robin Delai_Melania
Duan_Yingying Pellicano_Helene
Vesnina_Elena Shoshyna_Anastasiya
MarcinkeviCa_Diana Strakhova_Valeriya
Barty_Ashleigh Marshall_Amber
Mendez_Seone Broady_Naomi
Lindh_Emilie Putintseva_Yulia
Maristany_Guiomar Colmegna_Martina
Noel_Mallaurie Cavalle-Reimers_Yvonne
Sun_Lulu Camila_Maria
Silva_Eden Sakatsume_Himeno
Grymalska_Anastasia Lee_Gabriela
Ccuno_Romina Tere-Apisah_Abigail
Kalita_Anhelina Ruppert_Lena
Wang_Xiyu Siskova_Anna
Zantedeschi_Aurora Leykina_Polina
Dmitrichenko_Yekaterina Udvardy_Panna
Martincova_Tereza Neel_Ingrid
Bronzetti_Lucia Cristian_Jaqueline
Brouleau_Lou Zhu_Amy
Kolodynska_Jana Niemeier_Jule
Desperrier_Gaelle Gavrila_Oana
Brengle_Madison Piai_Eduarda
Stojanovic_Nina Garcia_Caroline
Govortsova_Olga Kilnarova_Monica
Shalimova_Ekaterina Maria_Tatjana
Mandlik_Elizabeth Jeanjean_Leolia
Dulgheru_Alexandra Fetecau_Irina
Ferro_Fiona Djoubri_Salma
Koval_Vlada Reyngold_Ekaterina
Namigata_Junri Bonaventure_Ysaline
Rusova_Alica Jorge_Matilde
Diatchenko_Vitalia Paoletti_Matilde
Montgomery_Robin Duan_Yingying
MarcinkeviCa_Diana Vesnina_Elena
Barty_Ashleigh Mendez_Seone
Maristany_Guiomar Lindh_Emilie
Noel_Mallaurie Sun_Lulu
Silva_Eden Grymalska_Anastasia
Ccuno_Romina Kalita_Anhelina
Wang_Xiyu Zantedeschi_Aurora
Dmitrichenko_Yekaterina Martincova_Tereza
Bronzetti_Lucia Brouleau_Lou
Desperrier_Gaelle Kolodynska_Jana
Stojanovic_Nina Brengle_Madison
Govortsova_Olga Shalimova_Ekaterina
Dulgheru_Alexandra Mandlik_Elizabeth
Koval_Vlada Ferro_Fiona
Rusova_Alica Namigata_Junri
Diatchenko_Vitalia Montgomery_Robin
Barty_Ashleigh MarcinkeviCa_Diana
Noel_Mallaurie Maristany_Guiomar
Ccuno_Romina Silva_Eden
Wang_Xiyu Dmitrichenko_Yekaterina
Bronzetti_Lucia Desperrier_Gaelle
Stojanovic_Nina Govortsova_Olga
Dulgheru_Alexandra Koval_Vlada
Diatchenko_Vitalia Rusova_Alica
Noel_Mallaurie Barty_Ashleigh
Wang_Xiyu Ccuno_Romina
Bronzetti_Lucia Stojanovic_Nina
Diatchenko_Vitalia Dulgheru_Alexandra
Wang_Xiyu Noel_Mallaurie
Bronzetti_Lucia Diatchenko_Vitalia
Wang_Xiyu Bronzetti_Lucia
afficher_matchs_joueuse Melbourne 2020 Brengle_Madison
enregistrement_tournoi Paris 2020
Sun_Lulu Bulgaru_Miriam
Hindova_Denisa Papamichail_Despina
Shusharina_Maria Ganga_Eugenia
Berberovic_Nefisa Tsurenko_Lesia
Bakhmutkina_Polina Rogowska_Olivia
Giorgi_Camila Cristina_Paula
Lene_Emma Barty_Ashleigh
Saidenova_Noel Da_Gabriella
Guerrero_Eva Aney_Jessie
Marino_Rebecca Giuseppe_Martina 
Danilovic_Olga Naito_Yuki
Jeong_Sunam Gabric_Anna
Svitolina_Elina Al-Nabhani_Fatma
Perrin_Conny Tang_Qianhui
Vangelova_Ani Muhammad_Asia
Kurata_Nathaly Graham_Alexa
Lindh_Emilie Rutlauka_Sabine
Buyukakçay_Çagla Zaja_Anna
Plazas_Jessica Sewing_Sofia
Stewart_Katerina Robbe_Alice
Kang_Jiaqi Lodikova_Daria
Khromacheva_Irina Fernandez_Leylah
Kudermetova_Veronika Kawamura_Mana
Akita_Shiho Rusova_Alica
Rosca_Christina Pachkaleva_Taisya
Vasilescu_Arina Lee_Hua-Chen
Andreeva_Erika Romeo_Caroline
Burel_Clara Kvitova_Petra
Malmqvist_Linnea Rus_Arantxa
Dunne_Katy Parnaby_Alana
Tomanova_Nikola Haas_Barbara
Siniakova_Katerina Hodzic_Mina
Karunaratne_Adithya Diatchenko_Vitalia
Lottner_Antonia Smitkova_Tereza
Masarova_Rebeka Shaffer_Kennedy
KrejCikova_Barbora Cakarevic_Sara
Ukolova_Anna Dmitrichenko_Yekaterina
Ruffer_Lena Sato_Himari
Shapatava_Sofia Brengle_Madison
Noel_Alexa Lao_Danielle
Escauriza_Lara Portillo_Maria
Babic_Vladica Niemeier_Jule
Kenin_Sofia Bai_Alison
Bondarenko_Maria Bucsa_Cristina
Dartron_emeline Chanta_Aunchisa
Garcia_Caroline Hogenkamp_Richel
Deichmann_Kathinka Sharipova_Sabina
Zhang_Ying Hanatani_Nagi
Hibi_Mayo Droguet_Aubane
Zhuk_Sofya Arcangioli_Manon
Branstine_Carson Hayashi_Erina
Fossa_Nicole Ramirez_Evita
Jeanjean_Leolia Yerolymos_Margot
Demidova_Diana Krywoj_Melany
Ponomar_Lisa Defalco_Jenna
Grammatikopoulou_Valentini Stamatova_Julia
Monnet_Carole Buzarnescu_Mihaela
Katic_Vlada Kovapitukted_Punnin
Partaud_Marine Tikhonova_Anastasia
Morvayova_Viktoria Matsuda_Misaki
Drazic_Mariana Tan_Harmony
Cristian_Jaqueline Werner_Caroline
Kladivova_Aneta Krawczyk_Desirae
Shoshyna_Anastasiya Ng_Taylor
Hindova_Denisa Sun_Lulu
Shusharina_Maria Berberovic_Nefisa
Giorgi_Camila Bakhmutkina_Polina
Saidenova_Noel Lene_Emma
Marino_Rebecca Guerrero_Eva
Jeong_Sunam Danilovic_Olga
Perrin_Conny Svitolina_Elina
Kurata_Nathaly Vangelova_Ani
Buyukakçay_Çagla Lindh_Emilie
Stewart_Katerina Plazas_Jessica
Kang_Jiaqi Khromacheva_Irina
Kudermetova_Veronika Akita_Shiho
Rosca_Christina Vasilescu_Arina
Andreeva_Erika Burel_Clara
Dunne_Katy Malmqvist_Linnea
Siniakova_Katerina Tomanova_Nikola
Karunaratne_Adithya Lottner_Antonia
KrejCikova_Barbora Masarova_Rebeka
Ruffer_Lena Ukolova_Anna
Shapatava_Sofia Noel_Alexa
Escauriza_Lara Babic_Vladica
Bondarenko_Maria Kenin_Sofia
Dartron_emeline Garcia_Caroline
Zhang_Ying Deichmann_Kathinka
Hibi_Mayo Zhuk_Sofya
Fossa_Nicole Branstine_Carson
Jeanjean_Leolia Demidova_Diana
Grammatikopoulou_Valentini Ponomar_Lisa
Monnet_Carole Katic_Vlada
Morvayova_Viktoria Partaud_Marine
Drazic_Mariana Cristian_Jaqueline
Shoshyna_Anastasiya Kladivova_Aneta
Shusharina_Maria Hindova_Denisa
Giorgi_Camila Saidenova_Noel
Marino_Rebecca Jeong_Sunam
Kurata_Nathaly Perrin_Conny
Stewart_Katerina Buyukakçay_Çagla
Kang_Jiaqi Kudermetova_Veronika
Andreeva_Erika Rosca_Christina
Siniakova_Katerina Dunne_Katy
Karunaratne_Adithya KrejCikova_Barbora
Ruffer_Lena Shapatava_Sofia
Escauriza_Lara Bondarenko_Maria
Zhang_Ying Dartron_emeline
Fossa_Nicole Hibi_Mayo
Jeanjean_Leolia Grammatikopoulou_Valentini
Monnet_Carole Morvayova_Viktoria
Shoshyna_Anastasiya Drazic_Mariana
Giorgi_Camila Shusharina_Maria
Marino_Rebecca Kurata_Nathaly
Kang_Jiaqi Stewart_Katerina
Andreeva_Erika Siniakova_Katerina
Ruffer_Lena Karunaratne_Adithya
Zhang_Ying Escauriza_Lara
Jeanjean_Leolia Fossa_Nicole
Shoshyna_Anastasiya Monnet_Carole
Giorgi_Camila Marino_Rebecca
Andreeva_Erika Kang_Jiaqi
Zhang_Ying Ruffer_Lena
Jeanjean_Leolia Shoshyna_Anastasiya
Andreeva_Erika Giorgi_Camila
Zhang_Ying Jeanjean_Leolia
Zhang_Ying Andreeva_Erika
enregistrement_tournoi Londres 2020
Yang_Yidi Vishnevskaya_Ekaterina
Babel_Oceane Andreescu_Bianca
Paulina_Maria Stojanovic_Nina
Sofia_Ana Popovic_Ivana
Nuudi_Maileen Pulchartova_Laetitia
Reami_Adriana Lu_Jiajing
Marinkovic_Bojana Osaka_Mari
Minnen_Greet Lorenzo_Francesca
Cakarevic_Sara Ostapenko_Jeļena
Gleason_Quinn Maitane_Usue
Gram_Olivia Williams_Venus
Niculescu_Monica Guerrero_Eva
Inglis_Maddison Markova_Johana
Brancaccio_Nuria Desai_Zeel
Melnikova_Marina Haddad_Beatriz
Naya_Guillermina Morvayova_Viktoria
Jeanjean_Leolia Hindova_Denisa
Tomanova_Nikola Giovine_Claudia
Kawa_Katarzyna Bonaventure_Ysaline
Dentoni_Corinna Herrmann_Sina
Yuan_Chengyiyi Vekic_Donna
Zavatska_Katarina Burillo_Irene
Loeb_Jamie Bacsinszky_Timea
Dunne_Katy Jeong_Sunam
Hradecka_Lucie Dolehide_Caroline
Kilnarova_Monica Arseneault_Ariana
Serban_Raluca Cepelova_Jana
Pieri_Jessica Rame_Alice
Dodin_Oceane Prati_Federica
Ce_Gabriela Kajuru_Ange
Bayerlova_Michaela Tubello_Alice
Haas_Barbara Abe_Hiromi
Karunaratne_Adithya Errani_Sara
Ganz_Fiona Friedsam_Anna-Lena
Gamarra_Ingrid Doi_Misaki
Dabrowski_Gabriela Marshall_Amber
Cristian_Jaqueline Gadecki_Olivia
Williams_Serena Rey_Alba
Jaruskova_Timea Kenin_Sofia
Koval_Vlada Parazinskaite_Akvile
Jebawy_Jasmin Lindh_Emilie
Lene_Emma Berankova_Karolina
Paszek_Tamira Burger_Cindy
Abanda_Françoise Kalinina_Anhelina
Bellis_Catherine Kempen_Magali
Pavlyuchenkova_Anastasia Swiatek_Iga
Ainitdinova_Gozal Martincova_Tereza
Mrdeza_Tereza Al-Nabhani_Fatma
Laboutkova_Aneta Christie_Freya
Alves_Carolina Bains_Naiktha
Salkova_Dominika Osborne_Alexandra
Parry_Diane Stollar_Fanny
Sakellaridi_Sapfo Jorovic_Ivana
Hives_Zoe Luikham_Jennifer
Oosterhout_Erica Desperrier_Gaelle
Keys_Madison Kazionova_Ekaterina
Whittle_Sophia Brodsky_Gail
Nara_Kurumi Reyngold_Ekaterina
Kruzhkova_Daria Gabric_Anna
Spigarelli_Martina Yudanov_Marina
Sugnaux_Tess Papamichail_Despina
Dinu_Cristina Diatchenko_Vitalia
Yastremska_Dayana Ioana_Laura
Kimchi_Shavit Ghitescu_Andreea
Babel_Oceane Yang_Yidi
Sofia_Ana Paulina_Maria
Nuudi_Maileen Reami_Adriana
Marinkovic_Bojana Minnen_Greet
Cakarevic_Sara Gleason_Quinn
Niculescu_Monica Gram_Olivia
Brancaccio_Nuria Inglis_Maddison
Melnikova_Marina Naya_Guillermina
Tomanova_Nikola Jeanjean_Leolia
Dentoni_Corinna Kawa_Katarzyna
Yuan_Chengyiyi Zavatska_Katarina
Dunne_Katy Loeb_Jamie
Hradecka_Lucie Kilnarova_Monica
Serban_Raluca Pieri_Jessica
Ce_Gabriela Dodin_Oceane
Haas_Barbara Bayerlova_Michaela
Ganz_Fiona Karunaratne_Adithya
Dabrowski_Gabriela Gamarra_Ingrid
Williams_Serena Cristian_Jaqueline
Jaruskova_Timea Koval_Vlada
Lene_Emma Jebawy_Jasmin
Abanda_Françoise Paszek_Tamira
Bellis_Catherine Pavlyuchenkova_Anastasia
Ainitdinova_Gozal Mrdeza_Tereza
Alves_Carolina Laboutkova_Aneta
Parry_Diane Salkova_Dominika
Hives_Zoe Sakellaridi_Sapfo
Oosterhout_Erica Keys_Madison
Whittle_Sophia Nara_Kurumi
Kruzhkova_Daria Spigarelli_Martina
Dinu_Cristina Sugnaux_Tess
Kimchi_Shavit Yastremska_Dayana
Sofia_Ana Babel_Oceane
Nuudi_Maileen Marinkovic_Bojana
Niculescu_Monica Cakarevic_Sara
Melnikova_Marina Brancaccio_Nuria
Dentoni_Corinna Tomanova_Nikola
Yuan_Chengyiyi Dunne_Katy
Serban_Raluca Hradecka_Lucie
Ce_Gabriela Haas_Barbara
Ganz_Fiona Dabrowski_Gabriela
Williams_Serena Jaruskova_Timea
Abanda_Françoise Lene_Emma
Bellis_Catherine Ainitdinova_Gozal
Alves_Carolina Parry_Diane
Hives_Zoe Oosterhout_Erica
Whittle_Sophia Kruzhkova_Daria
Dinu_Cristina Kimchi_Shavit
Nuudi_Maileen Sofia_Ana
Niculescu_Monica Melnikova_Marina
Dentoni_Corinna Yuan_Chengyiyi
Serban_Raluca Ce_Gabriela
Ganz_Fiona Williams_Serena
Abanda_Françoise Bellis_Catherine
Hives_Zoe Alves_Carolina
Whittle_Sophia Dinu_Cristina
Nuudi_Maileen Niculescu_Monica
Dentoni_Corinna Serban_Raluca
Ganz_Fiona Abanda_Françoise
Whittle_Sophia Hives_Zoe
Nuudi_Maileen Dentoni_Corinna
Ganz_Fiona Whittle_Sophia
Nuudi_Maileen Ganz_Fiona
afficher_matchs_joueuse Londres 2020 Brancaccio_Nuria
enregistrement_tournoi New-York 2020
Erjavec_Veronika Vogele_Stefanie
Woolcock_Belinda Halep_Simona
Jorovic_Ivana Bronzetti_Lucia
Dinu_Cristina Kalinskaya_Anna
Arcangioli_Manon Failla_Jessica
Pieri_Tatiana Linette_Magda
Strycova_Barbora Steur_Julyette
Ce_Gabriela Kerber_Angelique
Ainitdinova_Gozal Tsurenko_Lesia
Hartono_Arianne Visscher_Stephanie
Peng_Shuai Konta_Johanna
Kimmelmann_Julia Guo_Meiqi
Schader_Laura Rubini_Stefania
Lodikova_Daria Aikawa_Mayuka
Kozlova_Kateryna Falconi_Irina
Ibbou_Ines Plipuech_Peangtarn
Kanepi_Kaia Chong_Eudice
Han_Na-lae Muchova_Karolina
Seibold_Emily Muntean_Victoria
Gervais_Julie Cavalle-Reimers_Yvonne
Rybakina_Elena Ruzic_Antonia
Galfi_Dalma Yepifanova_Alexandra
Luca_Reka Amanmuradova_Akgul
Wargnier_Lucie Zidansek_Tamara
Han_Jiangxue Monnet_Carole
Contreras_Fernanda Gasparyan_Margarita
Lamens_Suzan Dodin_Oceane
Kerkhove_Lesley Temin_Marie
Samir_Sandra Hennemann_Caijsa
Kontaveit_Anett Cascino_Estelle
Peterson_Rebecca Yi_Hong
Rodionova_Arina Stadler_Nina
Dabrowski_Gabriela Chikaraishi_Yui
HoraCkova_Gabriela Bouzas_Jessica
Maristany_Guiomar Yamaguchi_Mei
Uslu_Ozlem Bechri_Chiraz
Van_Chanelle Zarycka_Anastasia
Naya_Guillermina Delai_Melania
Drazic_Mariana Muhammad_Asia
Williams_Serena Shapatava_Sofia
Jang_Su-Jeong Satralova_Denisa
Fita_Angela Hanatani_Nagi
Aney_Jessie Kobayashi_Honoka
Renee_Andrea Vedder_Eva
Morderger_Yana Cisovska_Romana
Morita_Ayumi Konjuh_Ana
Lemoine_Quirine Akugue_Noma
